naid,localId,seriesNaid,seriesLocalId,seriesTitle,containerId,title,workingStartDate,workingEndDate,workingDateLabel,datePrecision,dateBasis,chapter,selection,routing,accessStatus,accessRestrictionNote,useStatus,markerStatus,markerRecordGroup,markerOffice,markerSeries,markerSubseries,markerOaId,markerFolderId,objectId,pdfBytes,ocrCharacterCount,memosToPresident,memosToScowcroft,memosToPorter,memorandaOfConversation,meetingRecords,withdrawalSheets,economicSignalTotal,tradeSignals,financeSignals,summitsSignals,transitionSignals,controlsSignals,reviewTopics,reviewFocus,economicSubjectLeads,archivalLocator,catalogUrl,pdfUrl
509547227,08197-005,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Children's Health [3] [OSAP Prevention: Youth and Drugs: Society's Mixed Messages],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–005, Health Care Reform Publications: Children's Health [3] [OSAP Prevention: Youth and Drugs: Society's Mixed Messages].",https://catalog.archives.gov/id/509547227,
509547228,08197-006,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Children's Health [4] [Working Paper Series: The Effects of Family and Neighborhood on Disadvantaged Youths],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–006, Health Care Reform Publications: Children's Health [4] [Working Paper Series: The Effects of Family and Neighborhood on Disadvantaged Youths].",https://catalog.archives.gov/id/509547228,
509547229,08197-007,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Children's Health [5] [Children's Well Being: An International Comparison],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–007, Health Care Reform Publications: Children's Health [5] [Children's Well Being: An International Comparison].",https://catalog.archives.gov/id/509547229,
509547230,08197-008,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Children's Health [6] [Child Care: A Workforce Issue],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–008, Health Care Reform Publications: Children's Health [6] [Child Care: A Workforce Issue].",https://catalog.archives.gov/id/509547230,
509547231,08197-009,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Children's Health [7] [Challenge and Opportunity: Restructuring Services for Missouri's Children],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–009, Health Care Reform Publications: Children's Health [7] [Challenge and Opportunity: Restructuring Services for Missouri's Children].",https://catalog.archives.gov/id/509547231,
509547232,08197-010,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Underprivileged / Poor Health [1] [The Emerging British Underclass],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–010, Health Care Reform Publications: Underprivileged / Poor Health [1] [The Emerging British Underclass].",https://catalog.archives.gov/id/509547232,
509547233,08197-011,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Underprivileged / Poor Health [2] [Planning Employment Services for the Disadvantaged],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–011, Health Care Reform Publications: Underprivileged / Poor Health [2] [Planning Employment Services for the Disadvantaged].",https://catalog.archives.gov/id/509547233,
509547234,08197-012,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Underprivileged / Poor Health [3] [Are High-Cost Services More Effective than Low-Cost Services?],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–012, Health Care Reform Publications: Underprivileged / Poor Health [3] [Are High-Cost Services More Effective than Low-Cost Services?].",https://catalog.archives.gov/id/509547234,
509547235,08197-013,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Underprivileged / Poor Health [4] [Innovative Partnerships for Affordable Health Care],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–013, Health Care Reform Publications: Underprivileged / Poor Health [4] [Innovative Partnerships for Affordable Health Care].",https://catalog.archives.gov/id/509547235,
509547236,08197-014,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Technological Innovations [1] [Council on Competitiveness - Report on National Biotechnology Policy],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–014, Health Care Reform Publications: Technological Innovations [1] [Council on Competitiveness - Report on National Biotechnology Policy].",https://catalog.archives.gov/id/509547236,
509547237,08197-015,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Technological Innovations [2] [Making Health Communication Programs Work],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–015, Health Care Reform Publications: Technological Innovations [2] [Making Health Communication Programs Work].",https://catalog.archives.gov/id/509547237,
509547238,08197-016,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Technological Innovations [3] [Workgroup for Electronic Data Interchange Report],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–016, Health Care Reform Publications: Technological Innovations [3] [Workgroup for Electronic Data Interchange Report].",https://catalog.archives.gov/id/509547238,
509547239,08197-017,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Medicaid / Medicare [1] [Curing U.S. Health Care Ills],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–017, Health Care Reform Publications: Medicaid / Medicare [1] [Curing U.S. Health Care Ills].",https://catalog.archives.gov/id/509547239,
509547240,08197-018,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Medicaid / Medicare [2] [The Milbank Quarterly - The Compression of Morbidity: Near or Far ?],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–018, Health Care Reform Publications: Medicaid / Medicare [2] [The Milbank Quarterly - The Compression of Morbidity: Near or Far ?].",https://catalog.archives.gov/id/509547240,
509547242,08197-020,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Medicaid / Medicare [4] [Congressional Research Service - Report to Congress on Prospective Budgeting for Medicare's Physician Services],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–020, Health Care Reform Publications: Medicaid / Medicare [4] [Congressional Research Service - Report to Congress on Prospective Budgeting for Medicare's Physician Services].",https://catalog.archives.gov/id/509547242,
509547243,08197-021,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Medicaid / Medicare [5] [Partnership in Health Conference Proceedings],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–021, Health Care Reform Publications: Medicaid / Medicare [5] [Partnership in Health Conference Proceedings].",https://catalog.archives.gov/id/509547243,
509547244,08197-022,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Medicaid / Medicare [6] [The Research Gap: The Need to Boost Research for Achieving Independence for Older Americans],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–022, Health Care Reform Publications: Medicaid / Medicare [6] [The Research Gap: The Need to Boost Research for Achieving Independence for Older Americans].",https://catalog.archives.gov/id/509547244,
509547245,08197-023,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Medicaid / Medicare [7] [HHS Report to Congress - Expenses Incurred by Medicare Beneficiaries for Prescription Drugs],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–023, Health Care Reform Publications: Medicaid / Medicare [7] [HHS Report to Congress - Expenses Incurred by Medicare Beneficiaries for Prescription Drugs].",https://catalog.archives.gov/id/509547245,
509547246,08197-024,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Access to Health Care [1] [Substance Abuse and Employee Rehabilitation],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–024, Health Care Reform Publications: Access to Health Care [1] [Substance Abuse and Employee Rehabilitation].",https://catalog.archives.gov/id/509547246,
509547247,08197-025,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,"Health Care Reform Publications: Access to Health Care [2] [The Heritage Lecture Series - ""Is Tax Reform the Key to Health Care Reform?""",9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–025, Health Care Reform Publications: Access to Health Care [2] [The Heritage Lecture Series - ""Is Tax Reform the Key to Health Care Reform?"".",https://catalog.archives.gov/id/509547247,
509547248,08197-026,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Access to Health Care [3] [A Primer for Hospital Trustees],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–026, Health Care Reform Publications: Access to Health Care [3] [A Primer for Hospital Trustees].",https://catalog.archives.gov/id/509547248,
509547249,08197-027,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Access to Health Care [4] [Spending to Save: Expanding Employment Opportunities],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–027, Health Care Reform Publications: Access to Health Care [4] [Spending to Save: Expanding Employment Opportunities].",https://catalog.archives.gov/id/509547249,
509547250,08197-028,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,"Health Care Reform Publications: Access to Health Care [5] [Business, Health Care Costs, and Competition]",9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–028, Health Care Reform Publications: Access to Health Care [5] [Business, Health Care Costs, and Competition].",https://catalog.archives.gov/id/509547250,
509547251,08197-029,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Access to Health Care [6] [Health Insurance Options: Health Insurance Costs of Large Corporations],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–029, Health Care Reform Publications: Access to Health Care [6] [Health Insurance Options: Health Insurance Costs of Large Corporations].",https://catalog.archives.gov/id/509547251,
509547252,08197-030,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Access to Health Care [7] [Empowering Residents of Public Housing] **,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–030, Health Care Reform Publications: Access to Health Care [7] [Empowering Residents of Public Housing] **.",https://catalog.archives.gov/id/509547252,
509547253,08197-031,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Access to Health Care [8] [Guide to Clinical Preventive Services: An Assessment of the Effectiveness of 169 Interventions],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–031, Health Care Reform Publications: Access to Health Care [8] [Guide to Clinical Preventive Services: An Assessment of the Effectiveness of 169 Interventions].",https://catalog.archives.gov/id/509547253,
509547255,08197-033,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Access to Health Care [10] [Controlling Health Care Costs with Medical Savings Accounts],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–033, Health Care Reform Publications: Access to Health Care [10] [Controlling Health Care Costs with Medical Savings Accounts].",https://catalog.archives.gov/id/509547255,
509547259,08197-037,2600847,GB-POD-029,Johannes Kuttner Subject Files,08197,Health Care Reform Publications: Access to Health Care [14] [Improving Information Services for Health Services Researchers],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08197–037, Health Care Reform Publications: Access to Health Care [14] [Improving Information Services for Health Services Researchers].",https://catalog.archives.gov/id/509547259,
509547260,08198-005,2600847,GB-POD-029,Johannes Kuttner Subject Files,08198,Profiles of Health Reform Ideas,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08198–005, Profiles of Health Reform Ideas.",https://catalog.archives.gov/id/509547260,
509547390,08369-003,2600847,GB-POD-029,Johannes Kuttner Subject Files,08369,Americans with Disabilities: Letter to Rep McCollum re: His Amendment,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08369–003, Americans with Disabilities: Letter to Rep McCollum re: His Amendment.",https://catalog.archives.gov/id/509547390,
